V13,V14,p.value,probability,n,p_adju,p_scaled
IPR014871,dUTPase/dCTP pyrophosphatase,0.3376510376385774,0.00014860466013921233,1,0.38855186493847343,4.105510022087792
IPR020900,"Arginine repressor, DNA-binding domain",0.3414072012811609,0.0004859672597986868,2,0.3891308435890352,4.09904344447772
IPR025249,"KH domain, NusA-like",0.3424889720277296,0.0002551261102462163,2,0.3891308435890352,4.09904344447772
IPR047873,Large ribosomal subunit protein uL16,0.34212101685238966,0.00025501889187670745,2,0.3891308435890352,4.09904344447772
IPR007860,"DNA mismatch repair protein MutS, connector domain",0.33899701541404126,0.0002541075357358826,2,0.3891308435890352,4.09904344447772
IPR041236,"Primosomal protein N, C-terminal domain",0.34120151800970555,0.0002547508459529354,2,0.3891308435890352,4.09904344447772
IPR001063,Large ribosomal subunit protein uL22,0.34212101685238966,0.00025501889187670745,2,0.3891308435890352,4.09904344447772
IPR006169,GTP1/OBG domain,0.3430410705098663,0.0002552869378004795,2,0.3891308435890352,4.09904344447772
IPR002871,"NIF system FeS cluster assembly, NifU, N-terminal",0.3424889720277296,0.0002551261102462163,2,0.3891308435890352,4.09904344447772
IPR007393,YlxR domain,0.34230498336448156,0.00025507250106146187,2,0.3891308435890352,4.09904344447772
IPR007641,"RNA polymerase Rpb2, domain 7",0.3430410705098663,0.0002552869378004795,2,0.3891308435890352,4.09904344447772
IPR002146,"ATP synthase, F0 complex, subunit b/b', bacterial/chloroplast",0.3428570156418815,0.00025523332861572507,2,0.3891308435890352,4.09904344447772
IPR020899,"Arginine repressor, C-terminal",0.3413467882099496,0.0004852703403968795,2,0.3891308435890352,4.09904344447772
IPR007644,"RNA polymerase, beta subunit, protrusion",0.3430410705098663,0.0002552869378004795,2,0.3891308435890352,4.09904344447772
IPR005147,"tRNA synthetase, B5-domain",0.3428570156418815,0.00025523332861572507,2,0.3891308435890352,4.09904344447772
IPR028989,"Ribosome maturation factor RimP, N-terminal",0.34212101685238966,0.00025501889187670745,2,0.3891308435890352,4.09904344447772
IPR008932,"Large ribosomal subunit protein bL12, oligomerization",0.3424889720277296,0.0002551261102462163,2,0.3891308435890352,4.09904344447772
IPR015231,Protein of unknown function DUF1934,0.33899701541404126,0.0002541075357358826,2,0.3891308435890352,4.09904344447772
IPR005844,"Alpha-D-phosphohexomutase, alpha/beta/alpha domain I",0.34300010963136085,0.0006149509583177866,4,0.3891308435890352,4.09904344447772
IPR001790,Large ribosomal subunit protein uL10,0.3430410705098663,0.0002552869378004795,2,0.3891308435890352,4.09904344447772
IPR008513,tRNA(Met) cytidine acetate ligase,0.3386299169331722,0.00025400031736637373,2,0.3891308435890352,4.09904344447772
IPR022669,"Large ribosomal subunit protein uL2, C-terminal",0.34193707253289995,0.000254965282691953,2,0.3891308435890352,4.09904344447772
IPR007083,"RNA polymerase Rpb1, domain 4",0.34230498336448156,0.00025507250106146187,2,0.3891308435890352,4.09904344447772
IPR005337,RapZ-like family,0.34120151800970555,0.0002547508459529354,2,0.3891308435890352,4.09904344447772
IPR002222,Small ribosomal subunit protein uS19,0.34138537314442957,0.0002548044551376898,2,0.3891308435890352,4.09904344447772
IPR005121,Ferrodoxin-fold anticodon-binding domain,0.3430410705098663,0.0002552869378004795,2,0.3891308435890352,4.09904344447772
IPR033470,"Fatty acid kinase subunit A-like, C-terminal",0.3406500871697002,0.0002545900183986722,2,0.3891308435890352,4.09904344447772
IPR002583,Small ribosomal subunit protein bS20,0.341753150447454,0.00025491167350719866,2,0.3891308435890352,4.09904344447772
IPR023054,"Sporulation regulator WhiA, C-terminal",0.3424889720277296,0.0002551261102462163,2,0.3891308435890352,4.09904344447772
IPR000238,Ribosome-binding factor A,0.34230498336448156,0.00025507250106146187,2,0.3891308435890352,4.09904344447772
IPR046893,MutS2 and Smr-associated SH3 domain,0.338813454704762,0.00025405392655112816,2,0.3891308435890352,4.09904344447772
IPR013735,"Transcription factor NusA, N-terminal",0.342672982800682,0.00025517971943097065,2,0.3891308435890352,4.09904344447772
IPR015349,"GTP-binding protein OBG, C-terminal",0.342672982800682,0.00025517971943097065,2,0.3891308435890352,4.09904344447772
IPR028998,"Ribosome maturation factor RimP, C-terminal",0.34138537314442957,0.0002548044551376898,2,0.3891308435890352,4.09904344447772
IPR007066,"RNA polymerase Rpb1, domain 3",0.3432251473631682,0.0002553405469852339,2,0.3891308435890352,4.09904344447772
IPR039518,"WhiA, LAGLIDADG-like domain",0.342672982800682,0.00025517971943097065,2,0.3891308435890352,4.09904344447772
IPR028923,"SAICAR synthetase/ADE2, N-terminal",0.3432251473631682,0.0002553405469852339,2,0.3891308435890352,4.09904344447772
IPR001351,"Small ribosomal subunit protein uS3, C-terminal",0.34193707253289995,0.000254965282691953,2,0.3891308435890352,4.09904344447772
IPR001684,Large ribosomal subunit protein bL27,0.338813454704762,0.00025405392655112816,2,0.3891308435890352,4.09904344447772
IPR000568,"ATP synthase, F0 complex, subunit A",0.3434092461603143,0.0002553941561699883,2,0.3891882478832011,4.09840282372173
IPR007080,"RNA polymerase Rpb1, domain 1",0.34377750942022206,0.0002555013745394971,2,0.3894542414410907,4.095435620146514
IPR041616,"Phenylalanyl tRNA synthetase beta chain, core domain",0.34414585995770025,0.0002556085929090059,2,0.3897201272375355,4.092471643318315
IPR002501,"Pseudouridine synthase II, N-terminal",0.3445142974407807,0.00025571581127851475,2,0.3899859050222502,4.089510890803677
IPR025709,"Leucyl-tRNA synthetase, editing domain",0.3452514319154576,0.00025593024801753237,2,0.3906686749963036,4.081914104328877
IPR002625,Smr domain,0.34543576935619913,0.00025598385720228674,2,0.3907256413664378,4.081280872688229
IPR007563,Protein of unknown function DUF554,0.3457330341286865,0.00015080263671414295,1,0.39091024719629697,4.079229449617747
IPR000537,UbiA prenyltransferase family,0.34618649709431165,0.000499744820280569,2,0.3912712502042685,4.075220619800992
IPR048466,"DNA polymerase III delta subunit-like, C-terminal domain",0.34635777741558077,0.0002562519031260588,2,0.3913131650305438,4.074755407935681
IPR010372,"DNA polymerase III delta, N-terminal",0.34654224290775126,0.0002563055123108132,2,0.3913699381560816,4.074125363538802
IPR012902,Prokaryotic N-terminal methylation site,0.3469428034633988,0.0005009778315299203,2,0.39167062133150243,4.070790030554514
IPR007695,"DNA mismatch repair protein MutS-like, N-terminal",0.34783409252575176,0.00025668077660409404,2,0.39237300340622516,4.063008811978971
IPR004114,THUMP domain,0.3477522042061002,0.0005022108427792717,2,0.39237300340622516,4.063008811978971
IPR011079,"Alanine racemase, C-terminal",0.348707152937626,0.00037842723518134914,4,0.39320574553987525,4.053801448632161
IPR004477,ComEC/Rec2-related protein,0.3513456639954093,0.00025769935111442775,2,0.39602781453831215,4.022743108515228
IPR002698,5-formyltetrahydrofolate cyclo-ligase,0.3530115918413561,0.00025818183377721737,2,0.3977518554132127,4.003877858012037
IPR018445,Putative phosphate transport regulator,0.3544262032411244,0.00015316144084333682,1,0.3991915058521123,3.9881870836864284
IPR045063,"Dynamin, N-terminal",0.3582045662916144,0.00025968289095034075,2,0.40329131865109946,3.9438112662243965
IPR015865,"Riboflavin kinase domain, bacterial/eukaryotic",0.35913344157226906,0.00025995093687411274,2,0.40418105581811525,3.9342404595793385
IPR001851,"ABC transporter, permease",0.3658422126752204,0.0009004198671349965,11,0.411572489259623,3.8555366248599454
IPR013823,"Large ribosomal subunit protein bL12, C-terminal",0.3665805286662725,0.000262095304264289,2,0.4122440499771888,3.8484560392048968
IPR017195,"ABC-type thiamin-related transport system, permease component 1, predicted",0.36928061329888584,0.00015718212969991722,1,0.41512038102527027,3.8182594368840284
IPR008332,"Methylguanine DNA methyltransferase, ribonuclease-like domain",0.36947891494930657,0.00015723573888467164,1,0.41518324315690863,3.8176018298075745
IPR006555,"ATP-dependent helicase, C-terminal",0.3697069642223287,0.0003878088425133701,4,0.41527947136837845,3.816595369657086
IPR039429,Serine hydroxymethyltransferase-like domain,0.37012741143675965,0.0002631138787746227,2,0.4155916564303393,3.813331800817437
IPR003664,Fatty acid synthesis PlsX protein,0.3703142508764822,0.0002631674879593771,2,0.41564139936713707,3.812812016796818
IPR009042,RNA polymerase sigma-70 region 1.2,0.37237052133359794,0.00026375718899167554,2,0.4177885495224208,3.790434670540681
IPR024528,"Threonine/Serine exporter, ThrE",0.3737633396514296,0.0003895243364255111,4,0.41918996093214184,3.775891267017654
IPR002813,Arginine biosynthesis protein ArgJ,0.3780102699972765,0.00015954093382911108,1,0.42379006048137574,3.728492333937762
IPR033248,"Transketolase, C-terminal domain",0.3804499177189792,0.0009239006900574262,12,0.42636124522234564,3.702222780691929
IPR022711,"Ribonuclease Y, N-terminal",0.383429990258355,0.0002669201308921855,2,0.4295358630785106,3.6700056993080983
IPR020546,"ATP synthase, F1 complex, delta/epsilon subunit, N-terminal",0.38493322968070515,0.0002673490043702207,2,0.4310228444272186,3.654997114036208
IPR024775,DinB-like domain,0.3850529868768534,0.0004046957357110079,1,0.4310228444272186,3.654997114036208
IPR007595,Csa family,0.3860413257739576,0.0008060140927824883,15,0.4319633560847507,3.6455309328967234
IPR001466,Beta-lactamase-related,0.38672914676728365,0.0009413772842873624,20,0.4324545154715921,3.640595638488443
IPR032284,"ATP-dependent DNA helicase RecQ, zinc-binding domain",0.3867768780349493,0.0004083411602743075,1,0.4324545154715921,3.640595638488443
IPR000711,"ATPase, OSCP/delta subunit",0.38718959061639097,0.0002679923145872736,2,0.4327500368866984,3.637628864342233
IPR001447,Arylamine N-acetyltransferase,0.3915130481315856,0.00016318635839241064,1,0.43741457791253013,3.5910674712950086
IPR001017,"Dehydrogenase, E1 component",0.3919435738279348,0.0005422569037908127,3,0.4377278672088311,3.587958038786196
IPR006699,Glycerol uptake operon antiterminator,0.39210890340124915,0.00016334718594667388,1,0.4377448554050699,3.5877894925895104
IPR020561,"Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain",0.3937803038626505,0.0002698686360536778,2,0.4394040312231055,3.5713596305064934
IPR014757,"Transcription regulator IclR, C-terminal",0.39389648066433397,0.00016382966860946352,1,0.4394040312231055,3.5713596305064934
IPR013842,"GTP-binding protein LepA, C-terminal",0.39434585175324727,0.000270029463607941,2,0.43973709510993075,3.5680689685011076
IPR014039,"Translation elongation factor EFTs/EF1B, dimerisation",0.3975523701966698,0.00027094081974876594,2,0.4431432383384897,3.53455872952654
IPR024320,"Phosphatidylglycerol lysyltransferase, C-terminal",0.3998175053582021,0.00027158412996581877,2,0.44549783936741205,3.5115439791910603
IPR013215,"Cobalamin-independent methionine synthase MetE, N-terminal",0.4020393360487774,0.00016602764518439415,1,0.4478024079137643,3.4891357547148347
IPR009881,Protein of unknown function DUF1433,0.4026507904285933,0.00027238826773713485,2,0.4483122202710111,3.484194228028809
IPR013750,"GHMP kinase, C-terminal domain",0.4102302152378201,0.000989035849534029,14,0.456576834974612,3.404861267877672
IPR033463,Single cache domain 3,0.4107745329594342,0.000168386449313588,1,0.45700821751610465,3.400759907620681
IPR007081,"RNA polymerase Rpb1, domain 5",0.4113510325308326,0.00027485429023583753,2,0.4574750613500793,3.3963257594343994
IPR003781,CoA-binding,0.4118454315789981,0.0005714739094819638,8,0.45785027772945425,3.3927651803648033
IPR005122,Uracil-DNA glycosylase-like,0.41211518977323836,0.000434448833249703,5,0.4579755691230042,3.3915768897880483
IPR003660,HAMP domain,0.4126134700320228,0.002122548451981181,76,0.45818007563342666,3.3896380041636838
IPR019405,"Lactonase, 7-bladed beta propeller",0.41248698003067114,0.00027517594534436394,2,0.45818007563342666,3.3896380041636838
IPR006043,Nucleobase cation symporter 2 family,0.4171974543610936,0.0011420364628231025,28,0.46309393868174686,3.3433090333842737
IPR013820,"ATP phosphoribosyltransferase, catalytic domain",0.42465545251627057,0.0001721390922463964,1,0.4711930363536701,3.2680113650517035
IPR045595,"SUF system FeS cluster assembly, SufBD, N-terminal",0.42502959436430393,0.0004430263028104079,5,0.4714287931404756,3.265838958886005
IPR038732,"FAD-dependent urate hydroxylase HpyO/Asp monooxygenase CreE-like, FAD/NAD(P)-binding domain",0.42822023387485925,0.00017310405757197568,1,0.47478714904147895,3.235010445108402
IPR013116,"Ketol-acid reductoisomerase, N-terminal",0.4288141426569199,0.00017326488512623892,1,0.4752649334806456,3.2306422811565594
IPR018461,"Na+/H+ antiporter, NhaC-like, C-terminal",0.4294580565255201,0.0007368046352645506,7,0.4757977556338969,3.2257761088663157
IPR045621,"ABC transporter type 1, GsiC-like, N-terminal domain",0.43105141010568393,0.0007412005884144118,7,0.4773816604132831,3.211342693139756
IPR015942,Asp/Glu/hydantoin racemase,0.432435562715222,0.00044742225596026915,5,0.47863388274053875,3.199965607029594
IPR005845,"Alpha-D-phosphohexomutase, alpha/beta/alpha domain II",0.4325103844380383,0.0005930248017532348,4,0.47863388274053875,3.199965607029594
IPR005846,"Alpha-D-phosphohexomutase, alpha/beta/alpha domain III",0.4328888479512949,0.0005944186405568493,4,0.4788709714059089,3.1978148857930275
IPR001374,R3H domain,0.43316738314437164,0.00017444428719083584,1,0.47899737931323005,3.196668626875589
IPR011527,"ABC transporter type 1, transmembrane domain",0.43582211180247654,0.0028278844957948957,139,0.48175029492646765,3.1717801079830443
IPR032808,DoxX family,0.4372057377501479,0.00031275598385720226,3,0.4830966014700384,3.159660177153029
IPR003810,Putative manganese efflux pump,0.4398871397731805,0.00017626699947248563,1,0.4858753407494676,3.1347514178529954
IPR007138,Antibiotic biosynthesis monooxygenase domain,0.44019155741392635,0.000608249810223486,9,0.4860274825516885,3.133391727478054
IPR000031,PurE domain,0.4438047663126897,0.00031774163803936203,3,0.48983145290227226,3.099533315360756
IPR007235,"Glycosyl transferase, family 28, C-terminal",0.4485155136195297,0.0004561069438904829,5,0.49484344975957195,3.055321741149511
IPR001182,Probable peptidoglycan glycosyltransferase FtsW/RodA,0.4503655726991742,0.000765807204216684,8,0.4966966754881966,3.0390874683377427
IPR024568,"Ribonuclease HIII, N-terminal",0.45722441595890967,0.0001809846077308733,1,0.5040704714314482,2.9750874289113423
IPR011765,"Peptidase M16, N-terminal",0.4614024479340578,0.000329106785207296,3,0.5084843303763086,2.9372242589946223
IPR001204,Phosphate transporter,0.46291717693768863,0.00018253927408875108,1,0.5099608945788817,2.924631257055009
IPR001093,IMP dehydrogenase/GMP reductase,0.4638345253616951,0.0004841981567017914,6,0.5106550303937082,2.918723855589384
